751ae51b71b592bbe0edeca78a75005edf1ef50f07f8136d7deafb895b06f1cb: 	 1
79f396e61e3f07f001421eaa5204dcc2cc8d2680eade1d6e96dcc39ad8e4dd32: 	 2
359a5c57e800fe2f92d7a7bf4ec1db4bfdb69653e0cce5c7975cfa3a6e4af2c4: 	 1
4257466dbfe7673ff3056b7c854536cf30446cfd8f989f3ff435160b32b8026b: 	 2
e96cb815bae7c3f709c8638f93b487fc25288ccb99305cdf7e570be0cbbbc6dd: 	 1
06446b89d0901d2de577b227a3bba9ced7ae158629a69642c97b2aa4e7cc9948: 	 1
7444d06069a09eda6ff6c5ece399161d2cae37d50197b284487085f82a366ceb: 	 1
c0e96be5e11b23f1135197250e971e6cdd842e3928dfdcd552ceaba9e62eab3c: 	 1
f297640ecbc7bc6a9b4fd8df6caf8979bd9768a82ec0d7144423a66b51629411: 	 1
5af92c509984a655d658813904fc450b50fc86ff076a7b3450d912228f75d320: 	 1
d91a48df8c87fc2b453a18b77a36f76840f02557472e09b6ec472b8d2d44af9b: 	 1
c2f7dc6392265108f5fc3caeaf88807017a1abc7df2149664ac555298c9f9317: 	 7
ba64d2cc3c90b0d28b743a17e8f61008df0a9294fd3c71945a7e31e9ea29d128: 	 1
55b6a942940d70c34e2417c68123022bdd7dd07fef6498d2080e010113159a08: 	 1
52065074aa3df22d1f8257be06c30b9bb1484b64141a7f016d6bcde31ce8a275: 	 21
cd0c6c0354013162cad2f4022723cf242e90993a29a91fa10f54a41fe9bf9d93: 	 25
3ff71e56911c4d106ee6dfdaf33e2bce7f73848762bfc61e9e21e8ddf7a7c0c3: 	 2
5531a276b8958eb2bc385adfba0679cde80863414f80e494ca267e4e8fd0467d: 	 1
e906f3fea7fa0a5355d73f3e6314d832b18b16e4b5f6a03e6917cd7832302c21: 	 1
50259f014c8de407f1e56401ad98d44606ca1d6a21dd2f1f8043c7dc6ba1547a: 	 1
8624e700f2a0018e76d865a0e5c374bc5c7fc8fe59377d087dbc0e657d0d19d1: 	 1
705e610a775e0b774d368af060ce2b35a84660e2643e447e876bdabb889cb67e: 	 1
16935f837103fd3ec16fa884de583c0e5c84bc5e1204464369843cdda7daf930: 	 1
4a7b1817c884545187fa21b75c20cec0ba2de59d95468b96fa72560d0488f5a7: 	 1
4dee5d94cc5cf9bcc8b40385000af97fd1b58df7e0d47edec2ca9b49d762f7a6: 	 1
982069ee88e4d3a19f7a2df359959b918257dd193ac295ae611b477538f5b319: 	 1
0052e42cfe2e458a2d7fdedd0b1590b22996a24bef9427a04bd037e05627831d: 	 1
ba352b82fa051191702b01859969db26bc5e5766d40d0a6009e02bedd62dc898: 	 1
d520cc1fc4e6d780dc55bcd540d9823f41b3d7f168f49813b16363f7965c92d3: 	 1
----------
5af92c509984a655d658813904fc450b50fc86ff076a7b3450d912228f75d320
e859c16096c58afee52491935cec70178f8b523500f8b955fa21f0a953d31dbd
*Last Instruction*
           51745 	     0 ALifeBenchmark.NOP_0() 
*GENOME*
              51699 	     1 ALifeBenchmark.NOP_1() 
              51700 	     2 ALifeBenchmark.OR_1() 
              51701 	     3 ALifeBenchmark.SH_L() 
              51702 	     3 ALifeBenchmark.SH_L() 
              51703 	    25 ALifeBenchmark.MOV_CD() 
              51704 	    28 ALifeBenchmark.ADR_BACK_A() 
              51705 	     0 ALifeBenchmark.NOP_0() 
              51706 	     0 ALifeBenchmark.NOP_0() 
              51707 	     0 ALifeBenchmark.NOP_0() 
              51708 	     0 ALifeBenchmark.NOP_0() 
              51709 	     7 ALifeBenchmark.SUB_AC() 
              51710 	    24 ALifeBenchmark.MOV_AB() 
              51711 	    29 ALifeBenchmark.ADR_FORW_A() 
              51712 	     0 ALifeBenchmark.NOP_0() 
              51713 	     0 ALifeBenchmark.NOP_0() 
              51714 	     0 ALifeBenchmark.NOP_0() 
              51715 	     1 ALifeBenchmark.NOP_1() 
              51716 	     8 ALifeBenchmark.INC_A() 
              51717 	     6 ALifeBenchmark.SUB_AB() 
              51718 	     1 ALifeBenchmark.NOP_1() 
              51719 	     1 ALifeBenchmark.NOP_1() 
              51720 	     0 ALifeBenchmark.NOP_0() 
              51721 	     1 ALifeBenchmark.NOP_1() 
              51722 	    30 ALifeBenchmark.MALLOC() 
              51723 	    22 ALifeBenchmark.CALL() 
              51724 	     0 ALifeBenchmark.NOP_0() 
              51725 	     0 ALifeBenchmark.NOP_0() 
              51726 	     1 ALifeBenchmark.NOP_1() 
              51727 	     1 ALifeBenchmark.NOP_1() 
              51728 	    31 ALifeBenchmark.DIVIDE() 
              51729 	    20 ALifeBenchmark.JMP() 
              51730 	     0 ALifeBenchmark.NOP_0() 
              51731 	     0 ALifeBenchmark.NOP_0() 
              51732 	     1 ALifeBenchmark.NOP_1() 
              51733 	     0 ALifeBenchmark.NOP_0() 
              51734 	     5 ALifeBenchmark.IF_0() 
              51735 	     1 ALifeBenchmark.NOP_1() 
              51736 	     1 ALifeBenchmark.NOP_1() 
              51737 	     0 ALifeBenchmark.NOP_0() 
              51738 	     0 ALifeBenchmark.NOP_0() 
              51739 	    12 ALifeBenchmark.PUSH_A() 
              51740 	    13 ALifeBenchmark.PUSH_B() 
              51741 	    14 ALifeBenchmark.PUSH_C() 
              51742 	     1 ALifeBenchmark.NOP_1() 
              51743 	     0 ALifeBenchmark.NOP_0() 
              51744 	     1 ALifeBenchmark.NOP_1() 
=>            51745 	     0 ALifeBenchmark.NOP_0() 
              51746 	    26 ALifeBenchmark.MOVI_BA() 
              51747 	    11 ALifeBenchmark.DEC_C() 
              51748 	     5 ALifeBenchmark.IF_0() 
              51749 	    20 ALifeBenchmark.JMP() 
              51750 	     0 ALifeBenchmark.NOP_0() 
              51751 	     1 ALifeBenchmark.NOP_1() 
              51752 	     0 ALifeBenchmark.NOP_0() 
              51753 	     0 ALifeBenchmark.NOP_0() 
              51754 	     8 ALifeBenchmark.INC_A() 
              51755 	     9 ALifeBenchmark.INC_B() 
              51756 	    20 ALifeBenchmark.JMP() 
